StateProvinceID,StateProvinceCode,StateProvinceName,SalesTerritory,CityID,CityName
27,MT,Montana,Rocky Mountain,13011,Gilman
27,MT,Montana,Rocky Mountain,13082,Glasgow
27,MT,Montana,Rocky Mountain,13098,Glen
27,MT,Montana,Rocky Mountain,13189,Glendive
27,MT,Montana,Rocky Mountain,13225,Glentana
27,MT,Montana,Rocky Mountain,13317,Goldcreek
27,MT,Montana,Rocky Mountain,13681,Grant
27,MT,Montana,Rocky Mountain,13693,Grantsdale
27,MT,Montana,Rocky Mountain,13722,Grass Range
27,MT,Montana,Rocky Mountain,13764,Grayling
27,MT,Montana,Rocky Mountain,13794,Great Falls
27,MT,Montana,Rocky Mountain,13923,Greenough
27,MT,Montana,Rocky Mountain,14041,Greycliff
27,MT,Montana,Rocky Mountain,14343,Hall
27,MT,Montana,Rocky Mountain,14412,Hamilton
27,MT,Montana,Rocky Mountain,14443,Hammond
27,MT,Montana,Rocky Mountain,14539,Hanover
27,MT,Montana,Rocky Mountain,14575,Happys Inn
27,MT,Montana,Rocky Mountain,14599,Hardin
27,MT,Montana,Rocky Mountain,14617,Hardy
27,MT,Montana,Rocky Mountain,14637,Harlem
27,MT,Montana,Rocky Mountain,14646,Harlowton
27,MT,Montana,Rocky Mountain,14724,Harrison
27,MT,Montana,Rocky Mountain,14882,Hathaway
27,MT,Montana,Rocky Mountain,14898,Haugan
27,MT,Montana,Rocky Mountain,14927,Havre
27,MT,Montana,Rocky Mountain,14996,Hays
27,MT,Montana,Rocky Mountain,15056,Heart Butte
27,MT,Montana,Rocky Mountain,15062,Heath
27,MT,Montana,Rocky Mountain,15099,Hedgesville
27,MT,Montana,Rocky Mountain,15130,Helena
27,MT,Montana,Rocky Mountain,15142,Helmville
27,MT,Montana,Rocky Mountain,15281,Heron
27,MT,Montana,Rocky Mountain,15463,Highwood
27,MT,Montana,Rocky Mountain,15479,Hilger
27,MT,Montana,Rocky Mountain,15510,Hillsboro
27,MT,Montana,Rocky Mountain,15584,Hingham
27,MT,Montana,Rocky Mountain,15587,Hinsdale
27,MT,Montana,Rocky Mountain,15637,Hobson
27,MT,Montana,Rocky Mountain,15652,Hodges
27,MT,Montana,Rocky Mountain,15665,Hogeland
27,MT,Montana,Rocky Mountain,15800,Holt
27,MT,Montana,Rocky Mountain,15843,Homestead
27,MT,Montana,Rocky Mountain,16010,Horton
27,MT,Montana,Rocky Mountain,16028,Hot Springs
27,MT,Montana,Rocky Mountain,16103,Hoyt
27,MT,Montana,Rocky Mountain,16166,Hughesville
27,MT,Montana,Rocky Mountain,16216,Hungry Horse
27,MT,Montana,Rocky Mountain,16261,Huntley
27,MT,Montana,Rocky Mountain,16311,Huson
27,MT,Montana,Rocky Mountain,16362,Hysham
27,MT,Montana,Rocky Mountain,16415,Iliad
27,MT,Montana,Rocky Mountain,16549,Ingomar
27,MT,Montana,Rocky Mountain,16573,Intake
27,MT,Montana,Rocky Mountain,16586,Inverness
27,MT,Montana,Rocky Mountain,16742,Ismay
27,MT,Montana,Rocky Mountain,16805,Jackson
27,MT,Montana,Rocky Mountain,16899,Janney
27,MT,Montana,Rocky Mountain,16905,Jardine
27,MT,Montana,Rocky Mountain,16944,Jeffers
27,MT,Montana,Rocky Mountain,16969,Jefferson City
27,MT,Montana,Rocky Mountain,17139,Joliet
27,MT,Montana,Rocky Mountain,17181,Joplin
27,MT,Montana,Rocky Mountain,17188,Jordan
27,MT,Montana,Rocky Mountain,17213,Judith Gap
27,MT,Montana,Rocky Mountain,17300,Kalispell
27,MT,Montana,Rocky Mountain,17623,Kevin
27,MT,Montana,Rocky Mountain,17673,Kila
27,MT,Montana,Rocky Mountain,17826,Kinsey
27,MT,Montana,Rocky Mountain,17837,Kiowa
27,MT,Montana,Rocky Mountain,17850,Kirby
27,MT,Montana,Rocky Mountain,17914,Klein
27,MT,Montana,Rocky Mountain,17954,Knowlton
27,MT,Montana,Rocky Mountain,17988,Kolin
27,MT,Montana,Rocky Mountain,18032,Kremlin
27,MT,Montana,Rocky Mountain,18402,Lake McDonald
27,MT,Montana,Rocky Mountain,18535,Lakeside
27,MT,Montana,Rocky Mountain,18549,Lakeview
27,MT,Montana,Rocky Mountain,18597,Lambert
27,MT,Montana,Rocky Mountain,18607,Lame Deer
27,MT,Montana,Rocky Mountain,18677,Landusky
27,MT,Montana,Rocky Mountain,18757,Laredo
27,MT,Montana,Rocky Mountain,18776,Larslan
27,MT,Montana,Rocky Mountain,18845,Laurel
27,MT,Montana,Rocky Mountain,18880,Lavina
27,MT,Montana,Rocky Mountain,19023,Ledger
27,MT,Montana,Rocky Mountain,19152,Lennep
27,MT,Montana,Rocky Mountain,19219,Leroy
27,MT,Montana,Rocky Mountain,19307,Lewistown
27,MT,Montana,Rocky Mountain,19343,Libby
27,MT,Montana,Rocky Mountain,19425,Lima
27,MT,Montana,Rocky Mountain,19440,Limestone
27,MT,Montana,Rocky Mountain,19467,Lincoln
27,MT,Montana,Rocky Mountain,19530,Lindsay
27,MT,Montana,Rocky Mountain,19613,Little Bitterroot Lake
27,MT,Montana,Rocky Mountain,19697,Livingston
27,MT,Montana,Rocky Mountain,19721,Lloyd
27,MT,Montana,Rocky Mountain,19761,Lockwood
27,MT,Montana,Rocky Mountain,19777,Lodge Grass
27,MT,Montana,Rocky Mountain,19778,Lodge Pole
27,MT,Montana,Rocky Mountain,19795,Logan
27,MT,Montana,Rocky Mountain,19811,Lohman
27,MT,Montana,Rocky Mountain,19819,Lolo
27,MT,Montana,Rocky Mountain,19820,Lolo Hot Springs
27,MT,Montana,Rocky Mountain,19823,Loma
27,MT,Montana,Rocky Mountain,19874,Lonepine
27,MT,Montana,Rocky Mountain,19993,Loring
27,MT,Montana,Rocky Mountain,20049,Lothair
27,MT,Montana,Rocky Mountain,20172,Lozeau
27,MT,Montana,Rocky Mountain,20289,Lustre
27,MT,Montana,Rocky Mountain,20293,Luther
27,MT,Montana,Rocky Mountain,20526,Madoc
27,MT,Montana,Rocky Mountain,20590,Maiden Rock
27,MT,Montana,Rocky Mountain,20647,Malta
27,MT,Montana,Rocky Mountain,20730,Manhattan
27,MT,Montana,Rocky Mountain,20977,Marion
27,MT,Montana,Rocky Mountain,21065,Marsh
27,MT,Montana,Rocky Mountain,21126,Martin City
27,MT,Montana,Rocky Mountain,21142,Martinsdale
27,MT,Montana,Rocky Mountain,21172,Marysville
27,MT,Montana,Rocky Mountain,21280,Maudlow
27,MT,Montana,Rocky Mountain,21312,Maxville
27,MT,Montana,Rocky Mountain,21412,McAllister
27,MT,Montana,Rocky Mountain,21426,McCabe
27,MT,Montana,Rocky Mountain,21574,McLeod
27,MT,Montana,Rocky Mountain,21690,Medicine Lake
27,MT,Montana,Rocky Mountain,21760,Melrose
27,MT,Montana,Rocky Mountain,21772,Melstone
27,MT,Montana,Rocky Mountain,21778,Melville
27,MT,Montana,Rocky Mountain,22179,Mildred
27,MT,Montana,Rocky Mountain,22185,Miles City
27,MT,Montana,Rocky Mountain,22228,Mill Iron
27,MT,Montana,Rocky Mountain,22423,Miner
27,MT,Montana,Rocky Mountain,22522,Missoula
27,MT,Montana,Rocky Mountain,22550,Mizpah
27,MT,Montana,Rocky Mountain,22563,Moccasin
27,MT,Montana,Rocky Mountain,22597,Moiese
27,MT,Montana,Rocky Mountain,22614,Molt
27,MT,Montana,Rocky Mountain,22624,Monarch
27,MT,Montana,Rocky Mountain,22647,Monida
27,MT,Montana,Rocky Mountain,22715,Montague
27,MT,Montana,Rocky Mountain,22725,Montana City
27,MT,Montana,Rocky Mountain,22871,Moore
27,MT,Montana,Rocky Mountain,22898,Moorhead
27,MT,Montana,Rocky Mountain,22948,Morgan
27,MT,Montana,Rocky Mountain,23075,Mosby
27,MT,Montana,Rocky Mountain,23393,Muddy
27,MT,Montana,Rocky Mountain,23499,Musselshell
27,MT,Montana,Rocky Mountain,23508,Myers
27,MT,Montana,Rocky Mountain,23627,Nashua
27,MT,Montana,Rocky Mountain,23735,Neihart
27,MT,Montana,Rocky Mountain,23751,Nelson
27,MT,Montana,Rocky Mountain,24338,Niarada
27,MT,Montana,Rocky Mountain,24430,Nohly
27,MT,Montana,Rocky Mountain,24496,Norris
27,MT,Montana,Rocky Mountain,24895,Noxon
27,MT,Montana,Rocky Mountain,24925,Nye
27,MT,Montana,Rocky Mountain,25252,Oilmont
27,MT,Montana,Rocky Mountain,25303,Old Agency
27,MT,Montana,Rocky Mountain,25359,Olive
27,MT,Montana,Rocky Mountain,25383,Ollie
27,MT,Montana,Rocky Mountain,25392,Olney
27,MT,Montana,Rocky Mountain,25492,Opheim
27,MT,Montana,Rocky Mountain,25502,Opportunity
27,MT,Montana,Rocky Mountain,25726,Oswego
27,MT,Montana,Rocky Mountain,25764,Otter
27,MT,Montana,Rocky Mountain,25792,Outlook
27,MT,Montana,Rocky Mountain,25797,Ovando
27,MT,Montana,Rocky Mountain,25900,Pablo
27,MT,Montana,Rocky Mountain,26121,Paradise
27,MT,Montana,Rocky Mountain,26176,Park City
27,MT,Montana,Rocky Mountain,26181,Park Grove
27,MT,Montana,Rocky Mountain,26484,Peerless
27,MT,Montana,Rocky Mountain,26556,Pendroy
27,MT,Montana,Rocky Mountain,26649,Perma
27,MT,Montana,Rocky Mountain,26792,Philipsburg
27,MT,Montana,Rocky Mountain,26927,Piltzville
27,MT,Montana,Rocky Mountain,27043,Pinesdale
27,MT,Montana,Rocky Mountain,27078,Pinnacle
27,MT,Montana,Rocky Mountain,27099,Pioneer Junction
27,MT,Montana,Rocky Mountain,27197,Plains
27,MT,Montana,Rocky Mountain,27332,Plentywood
27,MT,Montana,Rocky Mountain,27338,Plevna
27,MT,Montana,Rocky Mountain,27434,Polaris
27,MT,Montana,Rocky Mountain,27436,Polebridge
27,MT,Montana,Rocky Mountain,27457,Polson
27,MT,Montana,Rocky Mountain,27481,Pompeys Pillar
27,MT,Montana,Rocky Mountain,27514,Pony
27,MT,Montana,Rocky Mountain,27525,Poplar
27,MT,Montana,Rocky Mountain,27635,Portage
27,MT,Montana,Rocky Mountain,27703,Post Creek
27,MT,Montana,Rocky Mountain,27768,Powderville
27,MT,Montana,Rocky Mountain,27785,Power
27,MT,Montana,Rocky Mountain,27838,Pray
27,MT,Montana,Rocky Mountain,27957,Proctor
27,MT,Montana,Rocky Mountain,28017,Pryor
27,MT,Montana,Rocky Mountain,28141,Quietus
27,MT,Montana,Rocky Mountain,28198,Radersburg
27,MT,Montana,Rocky Mountain,28267,Ramsay
27,MT,Montana,Rocky Mountain,28343,Rapelje
27,MT,Montana,Rocky Mountain,28365,Ravalli
27,MT,Montana,Rocky Mountain,28378,Ravenna
27,MT,Montana,Rocky Mountain,28410,Raymond
27,MT,Montana,Rocky Mountain,28425,Raynesford
27,MT,Montana,Rocky Mountain,28501,Red Lodge
27,MT,Montana,Rocky Mountain,28517,Red Rock
27,MT,Montana,Rocky Mountain,28568,Redstone
27,MT,Montana,Rocky Mountain,28589,Reed Point
27,MT,Montana,Rocky Mountain,28699,Reserve
27,MT,Montana,Rocky Mountain,28724,Rexford
27,MT,Montana,Rocky Mountain,28795,Richey
27,MT,Montana,Rocky Mountain,28820,Richland
27,MT,Montana,Rocky Mountain,28886,Ridge
27,MT,Montana,Rocky Mountain,28967,Ringling
27,MT,Montana,Rocky Mountain,29162,Roberts
27,MT,Montana,Rocky Mountain,29240,Rock Springs
27,MT,Montana,Rocky Mountain,29308,Rockvale
27,MT,Montana,Rocky Mountain,29333,Rocky Boy
27,MT,Montana,Rocky Mountain,29427,Rollins
27,MT,Montana,Rocky Mountain,29463,Ronan
27,MT,Montana,Rocky Mountain,29483,Roosville
27,MT,Montana,Rocky Mountain,29502,Roscoe
27,MT,Montana,Rocky Mountain,29538,Rosebud
27,MT,Montana,Rocky Mountain,29623,Ross Fork
27,MT,Montana,Rocky Mountain,29681,Roundup
27,MT,Montana,Rocky Mountain,29720,Roy
27,MT,Montana,Rocky Mountain,29772,Rudyard
27,MT,Montana,Rocky Mountain,29918,Ryegate
27,MT,Montana,Rocky Mountain,29946,Saco
27,MT,Montana,Rocky Mountain,30078,Saint Ignatius
27,MT,Montana,Rocky Mountain,30136,Saint Marie
27,MT,Montana,Rocky Mountain,30146,Saint Mary
27,MT,Montana,Rocky Mountain,30197,Saint Regis
27,MT,Montana,Rocky Mountain,30213,Saint Xavier
27,MT,Montana,Rocky Mountain,30309,Saltese
27,MT,Montana,Rocky Mountain,30462,Sand Coulee
27,MT,Montana,Rocky Mountain,30475,Sand Springs
27,MT,Montana,Rocky Mountain,30479,Sanders
27,MT,Montana,Rocky Mountain,30588,Santa Rita
27,MT,Montana,Rocky Mountain,30615,Sappington
27,MT,Montana,Rocky Mountain,30701,Savage
27,MT,Montana,Rocky Mountain,30720,Savoy
27,MT,Montana,Rocky Mountain,30837,Scobey
27,MT,Montana,Rocky Mountain,30984,Sedan
27,MT,Montana,Rocky Mountain,31000,Seeley Lake
27,MT,Montana,Rocky Mountain,31252,Shawmut
27,MT,Montana,Rocky Mountain,31278,Sheffield
27,MT,Montana,Rocky Mountain,31298,Shelby
27,MT,Montana,Rocky Mountain,31353,Shepherd
27,MT,Montana,Rocky Mountain,31372,Sheridan
27,MT,Montana,Rocky Mountain,31457,Shirley
27,MT,Montana,Rocky Mountain,31476,Shonkin
27,MT,Montana,Rocky Mountain,31542,Sidney
27,MT,Montana,Rocky Mountain,31580,Silesia
27,MT,Montana,Rocky Mountain,31614,Silver Gate
27,MT,Montana,Rocky Mountain,31633,Silver Star
27,MT,Montana,Rocky Mountain,31661,Simms
27,MT,Montana,Rocky Mountain,31671,Simpson
27,MT,Montana,Rocky Mountain,31697,Sioux Pass
27,MT,Montana,Rocky Mountain,31717,Sixteen
27,MT,Montana,Rocky Mountain,31890,Snider
27,MT,Montana,Rocky Mountain,31970,Somers
27,MT,Montana,Rocky Mountain,32000,Sonnette
27,MT,Montana,Rocky Mountain,32115,South Hills
27,MT,Montana,Rocky Mountain,32462,Springdale
27,MT,Montana,Rocky Mountain,32534,Square Butte
27,MT,Montana,Rocky Mountain,32595,Stanford
27,MT,Montana,Rocky Mountain,32669,Starr School
27,MT,Montana,Rocky Mountain,32781,Stevensville
27,MT,Montana,Rocky Mountain,32843,Stockett
27,MT,Montana,Rocky Mountain,33033,Stryker
27,MT,Montana,Rocky Mountain,33080,Suffolk
27,MT,Montana,Rocky Mountain,33112,Sula
27,MT,Montana,Rocky Mountain,33141,Sumatra
27,MT,Montana,Rocky Mountain,33226,Sun Prairie
27,MT,Montana,Rocky Mountain,33227,Sun River
27,MT,Montana,Rocky Mountain,33238,Sunburst
27,MT,Montana,Rocky Mountain,33316,Superior
27,MT,Montana,Rocky Mountain,33376,Swan Lake
27,MT,Montana,Rocky Mountain,33416,Sweet Grass
27,MT,Montana,Rocky Mountain,33475,Sylvanite
27,MT,Montana,Rocky Mountain,33596,Tampico
27,MT,Montana,Rocky Mountain,33632,Tarkio
27,MT,Montana,Rocky Mountain,33728,Teigen
27,MT,Montana,Rocky Mountain,33816,Terry
27,MT,Montana,Rocky Mountain,33926,Thompson Falls
27,MT,Montana,Rocky Mountain,33981,Three Forks
27,MT,Montana,Rocky Mountain,34275,Toston
27,MT,Montana,Rocky Mountain,34308,Townsend
27,MT,Montana,Rocky Mountain,34324,Tracy
27,MT,Montana,Rocky Mountain,34369,Trego
27,MT,Montana,Rocky Mountain,34420,Trident
27,MT,Montana,Rocky Mountain,34463,Trout Creek
27,MT,Montana,Rocky Mountain,34499,Troy
27,MT,Montana,Rocky Mountain,34596,Turah
27,MT,Montana,Rocky Mountain,34614,Turner
27,MT,Montana,Rocky Mountain,34667,Twin Bridges
27,MT,Montana,Rocky Mountain,34699,Twodot
27,MT,Montana,Rocky Mountain,34750,Ulm
27,MT,Montana,Rocky Mountain,34854,Unionville
27,MT,Montana,Rocky Mountain,34950,Utica
27,MT,Montana,Rocky Mountain,35002,Valentine
27,MT,Montana,Rocky Mountain,35009,Valier
27,MT,Montana,Rocky Mountain,35108,Vananda
27,MT,Montana,Rocky Mountain,35120,Vandalia
27,MT,Montana,Rocky Mountain,35169,Vaughn
27,MT,Montana,Rocky Mountain,35328,Victor
27,MT,Montana,Rocky Mountain,35347,Vida
27,MT,Montana,Rocky Mountain,35467,Virgelle
27,MT,Montana,Rocky Mountain,35482,Virginia City
27,MT,Montana,Rocky Mountain,35494,Volborg
27,MT,Montana,Rocky Mountain,35506,Volt
27,MT,Montana,Rocky Mountain,35570,Wagner
27,MT,Montana,Rocky Mountain,35692,Walkerville
27,MT,Montana,Rocky Mountain,35780,Waltham
27,MT,Montana,Rocky Mountain,35874,Warm Springs
27,MT,Montana,Rocky Mountain,35894,Warren
27,MT,Montana,Rocky Mountain,36004,Washoe
27,MT,Montana,Rocky Mountain,36046,Waterloo
27,MT,Montana,Rocky Mountain,36264,Webster
27,MT,Montana,Rocky Mountain,36292,Weeksville
27,MT,Montana,Rocky Mountain,36325,Weldon
27,MT,Montana,Rocky Mountain,36516,West Glacier
27,MT,Montana,Rocky Mountain,36631,West Riverside
27,MT,Montana,Rocky Mountain,36689,West Yellowstone
27,MT,Montana,Rocky Mountain,36704,Westby
27,MT,Montana,Rocky Mountain,36906,Wheeler
27,MT,Montana,Rocky Mountain,36967,White Haven
27,MT,Montana,Rocky Mountain,36998,White Pine
27,MT,Montana,Rocky Mountain,37022,White Sulphur Springs
27,MT,Montana,Rocky Mountain,37031,Whitefish
27,MT,Montana,Rocky Mountain,37039,Whitehall
27,MT,Montana,Rocky Mountain,37073,Whitetail
27,MT,Montana,Rocky Mountain,37086,Whitewater
27,MT,Montana,Rocky Mountain,37099,Whitlash
27,MT,Montana,Rocky Mountain,37129,Wibaux
27,MT,Montana,Rocky Mountain,37212,Willard
27,MT,Montana,Rocky Mountain,37303,Willow Creek
27,MT,Montana,Rocky Mountain,37360,Wilsall
27,MT,Montana,Rocky Mountain,37443,Windham
27,MT,Montana,Rocky Mountain,37499,Winifred
27,MT,Montana,Rocky Mountain,37516,Winnett
27,MT,Montana,Rocky Mountain,37547,Winston
27,MT,Montana,Rocky Mountain,37599,Wisdom
27,MT,Montana,Rocky Mountain,37602,Wise River
27,MT,Montana,Rocky Mountain,37643,Wolf Creek
27,MT,Montana,Rocky Mountain,37647,Wolf Point
27,MT,Montana,Rocky Mountain,37785,Woods Bay
27,MT,Montana,Rocky Mountain,37856,Worden
27,MT,Montana,Rocky Mountain,37949,Wyola
27,MT,Montana,Rocky Mountain,37969,Yaak
27,MT,Montana,Rocky Mountain,38178,Zortman
6,CO,Colorado,Rocky Mountain,110,Adams City
6,CO,Colorado,Rocky Mountain,184,Agate
6,CO,Colorado,Rocky Mountain,214,Aguilar
6,CO,Colorado,Rocky Mountain,249,Akron
6,CO,Colorado,Rocky Mountain,282,Alamosa
6,CO,Colorado,Rocky Mountain,491,Allenspark
6,CO,Colorado,Rocky Mountain,517,Allison
6,CO,Colorado,Rocky Mountain,531,Alma
6,CO,Colorado,Rocky Mountain,559,Almont
6,CO,Colorado,Rocky Mountain,587,Alpine
6,CO,Colorado,Rocky Mountain,753,Amherst
6,CO,Colorado,Rocky Mountain,843,Andrix
6,CO,Colorado,Rocky Mountain,956,Anton
6,CO,Colorado,Rocky Mountain,962,Antonito
6,CO,Colorado,Rocky Mountain,1030,Arapahoe
6,CO,Colorado,Rocky Mountain,1036,Arboles
6,CO,Colorado,Rocky Mountain,1185,Arlington
6,CO,Colorado,Rocky Mountain,1233,Aroya
6,CO,Colorado,Rocky Mountain,1239,Arriba
6,CO,Colorado,Rocky Mountain,1272,Arvada
6,CO,Colorado,Rocky Mountain,1363,Aspen
6,CO,Colorado,Rocky Mountain,1366,Aspen Park
6,CO,Colorado,Rocky Mountain,1477,Atwood
6,CO,Colorado,Rocky Mountain,1542,Ault
6,CO,Colorado,Rocky Mountain,1557,Aurora
6,CO,Colorado,Rocky Mountain,1641,Avon
6,CO,Colorado,Rocky Mountain,1658,Avondale
6,CO,Colorado,Rocky Mountain,1665,Axial
6,CO,Colorado,Rocky Mountain,1730,Bailey
6,CO,Colorado,Rocky Mountain,2046,Basalt
6,CO,Colorado,Rocky Mountain,2121,Battlement Mesa
6,CO,Colorado,Rocky Mountain,2169,Bayfield
6,CO,Colorado,Rocky Mountain,2350,Bedrock
6,CO,Colorado,Rocky Mountain,2545,Bellvue
6,CO,Colorado,Rocky Mountain,2657,Bennett
6,CO,Colorado,Rocky Mountain,2739,Bergen Park
6,CO,Colorado,Rocky Mountain,2808,Berthoud
6,CO,Colorado,Rocky Mountain,2884,Bethune
6,CO,Colorado,Rocky Mountain,2897,Beulah
6,CO,Colorado,Rocky Mountain,3120,Black Forest
6,CO,Colorado,Rocky Mountain,3122,Black Hawk
6,CO,Colorado,Rocky Mountain,3211,Blanca
6,CO,Colorado,Rocky Mountain,3247,Blende
6,CO,Colorado,Rocky Mountain,3352,Blue Mountain
6,CO,Colorado,Rocky Mountain,3363,Blue River
6,CO,Colorado,Rocky Mountain,3511,Bonanza
6,CO,Colorado,Rocky Mountain,3516,Boncarbo
6,CO,Colorado,Rocky Mountain,3517,Bond
6,CO,Colorado,Rocky Mountain,3519,Bondad
6,CO,Colorado,Rocky Mountain,3563,Boone
6,CO,Colorado,Rocky Mountain,3643,Boulder
6,CO,Colorado,Rocky Mountain,3673,Bow Mar
6,CO,Colorado,Rocky Mountain,3693,Bowie
6,CO,Colorado,Rocky Mountain,3743,Boyero
6,CO,Colorado,Rocky Mountain,3853,Brandon
6,CO,Colorado,Rocky Mountain,3874,Branson
6,CO,Colorado,Rocky Mountain,3917,Breckenridge
6,CO,Colorado,Rocky Mountain,4049,Briggsdale
6,CO,Colorado,Rocky Mountain,4057,Brighton
6,CO,Colorado,Rocky Mountain,4097,Bristol
6,CO,Colorado,Rocky Mountain,4130,Broadmoor
6,CO,Colorado,Rocky Mountain,4248,Brookside
6,CO,Colorado,Rocky Mountain,4265,Brookvale
6,CO,Colorado,Rocky Mountain,4277,Broomfield
6,CO,Colorado,Rocky Mountain,4384,Brush
6,CO,Colorado,Rocky Mountain,4436,Buckeye
6,CO,Colorado,Rocky Mountain,4454,Buckingham
6,CO,Colorado,Rocky Mountain,4502,Buena Vista
6,CO,Colorado,Rocky Mountain,4531,Buffalo Creek
6,CO,Colorado,Rocky Mountain,4646,Burlington
6,CO,Colorado,Rocky Mountain,4680,Burns
6,CO,Colorado,Rocky Mountain,4795,Byers
6,CO,Colorado,Rocky Mountain,4851,Caddoa
6,CO,Colorado,Rocky Mountain,4869,Cahone
6,CO,Colorado,Rocky Mountain,4913,Calhan
6,CO,Colorado,Rocky Mountain,5064,Camp Bird
6,CO,Colorado,Rocky Mountain,5108,Campion
6,CO,Colorado,Rocky Mountain,5109,Campo
6,CO,Colorado,Rocky Mountain,5193,Cañon City
6,CO,Colorado,Rocky Mountain,5287,Capulin
6,CO,Colorado,Rocky Mountain,5299,Carbondale
6,CO,Colorado,Rocky Mountain,5307,Cardiff
6,CO,Colorado,Rocky Mountain,5431,Carr
6,CO,Colorado,Rocky Mountain,5533,Cascade
6,CO,Colorado,Rocky Mountain,5605,Castle Pines
6,CO,Colorado,Rocky Mountain,5608,Castle Rock
6,CO,Colorado,Rocky Mountain,5650,Cathedral
6,CO,Colorado,Rocky Mountain,5653,Catherine
6,CO,Colorado,Rocky Mountain,5671,Cattle Creek
6,CO,Colorado,Rocky Mountain,5786,Cedaredge
6,CO,Colorado,Rocky Mountain,5799,Cedarwood
6,CO,Colorado,Rocky Mountain,5819,Centennial
6,CO,Colorado,Rocky Mountain,5822,Center
6,CO,Colorado,Rocky Mountain,5896,Central City
6,CO,Colorado,Rocky Mountain,5951,Chacra
6,CO,Colorado,Rocky Mountain,5979,Chama
6,CO,Colorado,Rocky Mountain,6198,Cheraw
6,CO,Colorado,Rocky Mountain,6227,Cherry Hills Village
6,CO,Colorado,Rocky Mountain,6327,Cheyenne Wells
6,CO,Colorado,Rocky Mountain,6385,Chimney Rock
6,CO,Colorado,Rocky Mountain,6402,Chipita Park
6,CO,Colorado,Rocky Mountain,6418,Chivington
6,CO,Colorado,Rocky Mountain,6456,Chromo
6,CO,Colorado,Rocky Mountain,6505,Cimarron
6,CO,Colorado,Rocky Mountain,6831,Clifton
6,CO,Colorado,Rocky Mountain,6846,Climax
6,CO,Colorado,Rocky Mountain,6958,Coal Creek
6,CO,Colorado,Rocky Mountain,6968,Coaldale
6,CO,Colorado,Rocky Mountain,6977,Coalmont
6,CO,Colorado,Rocky Mountain,7073,Cokedale
6,CO,Colorado,Rocky Mountain,7149,Collbran
6,CO,Colorado,Rocky Mountain,7215,Colona
6,CO,Colorado,Rocky Mountain,7234,Colorado City
6,CO,Colorado,Rocky Mountain,7235,Colorado Springs
6,CO,Colorado,Rocky Mountain,7280,Columbine
6,CO,Colorado,Rocky Mountain,7330,Commerce City
6,CO,Colorado,Rocky Mountain,7337,Como
6,CO,Colorado,Rocky Mountain,7400,Conejos
6,CO,Colorado,Rocky Mountain,7417,Conifer
6,CO,Colorado,Rocky Mountain,7534,Cope
6,CO,Colorado,Rocky Mountain,7634,Cornish
6,CO,Colorado,Rocky Mountain,7674,Cortez
6,CO,Colorado,Rocky Mountain,7710,Cotopaxi
6,CO,Colorado,Rocky Mountain,7837,Cowdrey
6,CO,Colorado,Rocky Mountain,7880,Craig
6,CO,Colorado,Rocky Mountain,7920,Crawford
6,CO,Colorado,Rocky Mountain,7932,Creede
6,CO,Colorado,Rocky Mountain,7955,Crescent
6,CO,Colorado,Rocky Mountain,7975,Crested Butte
6,CO,Colorado,Rocky Mountain,7988,Crestone
6,CO,Colorado,Rocky Mountain,8013,Cripple Creek
6,CO,Colorado,Rocky Mountain,8041,Crook
6,CO,Colorado,Rocky Mountain,8106,Crowley
6,CO,Colorado,Rocky Mountain,8159,Crystola
6,CO,Colorado,Rocky Mountain,8170,Cuchara
6,CO,Colorado,Rocky Mountain,8322,Dacono
6,CO,Colorado,Rocky Mountain,8340,Dailey
6,CO,Colorado,Rocky Mountain,8609,De Beque
6,CO,Colorado,Rocky Mountain,8731,Deer Trail
6,CO,Colorado,Rocky Mountain,8767,Del Norte
6,CO,Colorado,Rocky Mountain,8801,Delhi
6,CO,Colorado,Rocky Mountain,8841,Delta
6,CO,Colorado,Rocky Mountain,8913,Denver
6,CO,Colorado,Rocky Mountain,8920,Deora
6,CO,Colorado,Rocky Mountain,9098,Dillon
6,CO,Colorado,Rocky Mountain,9116,Dinosaur
6,CO,Colorado,Rocky Mountain,9133,Divide
6,CO,Colorado,Rocky Mountain,9202,Dolores
6,CO,Colorado,Rocky Mountain,9287,Dotsero
6,CO,Colorado,Rocky Mountain,9321,Dove Creek
6,CO,Colorado,Rocky Mountain,9375,Doyleville
6,CO,Colorado,Rocky Mountain,9383,Drake
6,CO,Colorado,Rocky Mountain,9505,Dumont
6,CO,Colorado,Rocky Mountain,9590,Dunton
6,CO,Colorado,Rocky Mountain,9597,Dupont
6,CO,Colorado,Rocky Mountain,9613,Durango
6,CO,Colorado,Rocky Mountain,9660,Eads
6,CO,Colorado,Rocky Mountain,9670,Eagle
6,CO,Colorado,Rocky Mountain,9884,East Portal
6,CO,Colorado,Rocky Mountain,9940,Eastlake
6,CO,Colorado,Rocky Mountain,9981,Eaton
6,CO,Colorado,Rocky Mountain,10011,Eckley
6,CO,Colorado,Rocky Mountain,10080,Edgewater
6,CO,Colorado,Rocky Mountain,10122,Edler
6,CO,Colorado,Rocky Mountain,10152,Edwards
6,CO,Colorado,Rocky Mountain,10181,Egnar
6,CO,Colorado,Rocky Mountain,10212,El Jebel
6,CO,Colorado,Rocky Mountain,10217,El Moro
6,CO,Colorado,Rocky Mountain,10231,El Rancho
